########## Scenario Component Metadata ##########
#Scenario component type: Tech Param
#Sector: refining
#Technologies: refining : biomass liquids : BTL with hydrogen : EJ;refining : biomass liquids : cellulosic ethanol : EJ;refining : biomass liquids : cellulosic ethanol CCS level 1 : EJ;refining : biomass liquids : cellulosic ethanol CCS level 2 : EJ;refining : biomass liquids : FT biofuels : EJ;refining : biomass liquids : FT biofuels CCS level 1 : EJ;refining : biomass liquids : FT biofuels CCS level 2 : EJ;refining : coal to liquids : coal to liquids : EJ;refining : coal to liquids : coal to liquids CCS level 1 : EJ;refining : coal to liquids : coal to liquids CCS level 2 : EJ;refining : gas to liquids : gas to liquids : EJ;refining : gas to liquids : gas to liquids CCS level 1 : EJ;refining : gas to liquids : gas to liquids CCS level 2 : EJ;
#Parameter: Shareweight
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2020 , 0.0100
#Table data:2025 , 0.175
#Table data:2030 , 0.340
#Table data:2035 , 0.505
#Table data:2040 , 0.670
#Table data:2045 , 0.835
#Table data:2050 , 1.00
#################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector1=>subsector2,technology,year,data
TN,refining,gas to liquids,gas to liquids,2045,0.835
TN,refining,gas to liquids,gas to liquids,2050,1.00
TX,refining,gas to liquids,gas to liquids,2020,0.0100
TX,refining,gas to liquids,gas to liquids,2025,0.175
TX,refining,gas to liquids,gas to liquids,2030,0.340
TX,refining,gas to liquids,gas to liquids,2035,0.505
TX,refining,gas to liquids,gas to liquids,2040,0.670
TX,refining,gas to liquids,gas to liquids,2045,0.835
TX,refining,gas to liquids,gas to liquids,2050,1.00
UT,refining,gas to liquids,gas to liquids,2020,0.0100
UT,refining,gas to liquids,gas to liquids,2025,0.175
UT,refining,gas to liquids,gas to liquids,2030,0.340
UT,refining,gas to liquids,gas to liquids,2035,0.505
UT,refining,gas to liquids,gas to liquids,2040,0.670
UT,refining,gas to liquids,gas to liquids,2045,0.835
UT,refining,gas to liquids,gas to liquids,2050,1.00
VA,refining,gas to liquids,gas to liquids,2020,0.0100
VA,refining,gas to liquids,gas to liquids,2025,0.175
VA,refining,gas to liquids,gas to liquids,2030,0.340
VA,refining,gas to liquids,gas to liquids,2035,0.505
VA,refining,gas to liquids,gas to liquids,2040,0.670
VA,refining,gas to liquids,gas to liquids,2045,0.835
VA,refining,gas to liquids,gas to liquids,2050,1.00
VT,refining,gas to liquids,gas to liquids,2020,0.0100
VT,refining,gas to liquids,gas to liquids,2025,0.175
VT,refining,gas to liquids,gas to liquids,2030,0.340
VT,refining,gas to liquids,gas to liquids,2035,0.505
VT,refining,gas to liquids,gas to liquids,2040,0.670
VT,refining,gas to liquids,gas to liquids,2045,0.835
VT,refining,gas to liquids,gas to liquids,2050,1.00
WA,refining,gas to liquids,gas to liquids,2020,0.0100
WA,refining,gas to liquids,gas to liquids,2025,0.175
WA,refining,gas to liquids,gas to liquids,2030,0.340
WA,refining,gas to liquids,gas to liquids,2035,0.505
WA,refining,gas to liquids,gas to liquids,2040,0.670
WA,refining,gas to liquids,gas to liquids,2045,0.835
WA,refining,gas to liquids,gas to liquids,2050,1.00
WI,refining,gas to liquids,gas to liquids,2020,0.0100
WI,refining,gas to liquids,gas to liquids,2025,0.175
WI,refining,gas to liquids,gas to liquids,2030,0.340
WI,refining,gas to liquids,gas to liquids,2035,0.505
WI,refining,gas to liquids,gas to liquids,2040,0.670
WI,refining,gas to liquids,gas to liquids,2045,0.835
WI,refining,gas to liquids,gas to liquids,2050,1.00
WV,refining,gas to liquids,gas to liquids,2020,0.0100
WV,refining,gas to liquids,gas to liquids,2025,0.175
WV,refining,gas to liquids,gas to liquids,2030,0.340
WV,refining,gas to liquids,gas to liquids,2035,0.505
WV,refining,gas to liquids,gas to liquids,2040,0.670
WV,refining,gas to liquids,gas to liquids,2045,0.835
WV,refining,gas to liquids,gas to liquids,2050,1.00
WY,refining,gas to liquids,gas to liquids,2020,0.0100
WY,refining,gas to liquids,gas to liquids,2025,0.175
WY,refining,gas to liquids,gas to liquids,2030,0.340
WY,refining,gas to liquids,gas to liquids,2035,0.505
WY,refining,gas to liquids,gas to liquids,2040,0.670
WY,refining,gas to liquids,gas to liquids,2045,0.835
WY,refining,gas to liquids,gas to liquids,2050,1.00

INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector1=>subsector2,technology,year,data
AK,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
AK,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
AK,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
AK,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
AK,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
AK,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
AK,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
AL,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
AL,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
AL,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
AL,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
AL,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
AL,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
AL,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
AR,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
AR,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
AR,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
AR,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
AR,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
AR,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
AR,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
AZ,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
AZ,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
AZ,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
AZ,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
AZ,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
AZ,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
AZ,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
CA,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
CA,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
CA,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
CA,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
CA,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
CA,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
CA,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
CO,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
CO,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
CO,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
CO,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
CO,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
CO,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
CO,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
CT,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
CT,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
CT,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
CT,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
CT,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
CT,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
CT,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
DC,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
DC,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
DC,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
DC,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
DC,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
DC,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
DC,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
DE,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
DE,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
DE,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
DE,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
DE,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
DE,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
DE,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
FL,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
FL,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
FL,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
FL,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
FL,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
FL,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
FL,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
GA,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
GA,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
GA,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
GA,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
GA,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
GA,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
GA,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
HI,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
HI,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
HI,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
HI,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
HI,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
HI,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
HI,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
IA,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
IA,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
IA,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
IA,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
IA,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
IA,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
IA,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
ID,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
ID,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
ID,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
ID,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
ID,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
ID,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
ID,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
IL,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
IL,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
IL,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
IL,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
IL,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
IL,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
IL,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
IN,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
IN,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
IN,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
IN,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
IN,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
IN,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
IN,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
KS,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
KS,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
KS,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
KS,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
KS,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
KS,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
KS,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
KY,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
KY,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
KY,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
KY,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
KY,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
KY,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
KY,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
LA,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
LA,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
LA,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
LA,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
LA,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
LA,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
LA,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MA,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MA,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MA,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MA,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MA,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MA,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MA,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MD,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MD,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MD,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MD,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MD,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MD,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MD,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
ME,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
ME,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
ME,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
ME,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
ME,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
ME,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
ME,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MI,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MI,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MI,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MI,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MI,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MI,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MI,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MN,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MN,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MN,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MN,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MN,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MN,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MN,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MO,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MO,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MO,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MO,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MO,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MO,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MO,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MS,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MS,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MS,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MS,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MS,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MS,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MS,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
MT,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
MT,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
MT,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
MT,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
MT,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
MT,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
MT,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NC,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NC,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NC,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
NC,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
NC,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
NC,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
NC,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
ND,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
ND,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
ND,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
ND,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
ND,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
ND,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
ND,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NE,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NE,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NE,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
NE,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
NE,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
NE,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
NE,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NH,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NH,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NH,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
NH,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
NH,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
NH,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
NH,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NJ,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NJ,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NJ,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
NJ,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
NJ,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
NJ,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
NJ,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NM,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NM,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NM,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
NM,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
NM,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
NM,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
NM,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NV,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NV,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NV,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
NV,refining,gas to liquids,gas to liquids CCS level 1,2035,0.505
NV,refining,gas to liquids,gas to liquids CCS level 1,2040,0.670
NV,refining,gas to liquids,gas to liquids CCS level 1,2045,0.835
NV,refining,gas to liquids,gas to liquids CCS level 1,2050,1.00
NY,refining,gas to liquids,gas to liquids CCS level 1,2020,0.0100
NY,refining,gas to liquids,gas to liquids CCS level 1,2025,0.175
NY,refining,gas to liquids,gas to liquids CCS level 1,2030,0.340
